airlineID,name,iata,icao,country,active
4750,SilkAir,MI,SLK,Singapore,Y
4751,Slovak Airlines,6Q,SLL,Slovakia,N
4752,Surinam Airways,PY,SLM,Suriname,Y
4753,Sloane Aviation,1I,SLN,United Kingdom,N
4754,Salpa Aviation,1I,SLP,Sudan,N
4755,Servicios Aereos Slainte,1I,SLS,Mexico,N
4756,Stella Aviation,1I,SLV,Mauritania,N
4757,Salama Airlines Nigeria,1I,SLW,Nigeria,N
4758,Sete Linhas Aereas,1I,SLX,Brazil,N
4759,Sky Line for Air Services,1I,SLY,Sudan,N
4760,Super Luza,1I,SLZ,Angola,N
4761,SMA Airlines,1I,SMA,Nigeria,N
4762,Sabang Merauke Raya Air Charter,1I,SMC,Indonesia,N
4763,Servicios Aereos La Marquesa,1I,SMD,Mexico,N
4765,Semos,1I,SME,Kazakhstan,N
4766,Smalandsflyg,1I,SMF,Sweden,N
4767,Smithair,1I,SMH,United States,N
4768,Semeyavia,1I,SMK,Kazakhstan,N
4769,Smith Air (1976),1I,SML,Canada,N
4770,Summit Airlines,1I,SMM,United States,N
4771,Samar Air,1I,SMQ,Tajikistan,N
4772,Somon Air,1I,SMR,Tajikistan,N
4773,Skyline,1I,SMT,Nigeria,N
4774,Servicios Aerecs Del Sol,1I,AOS,AEROSOL,N
4775,Senator Aviation Charter,1I,SNA,Germany,N
4776,Sterling Airlines,NB,SNB,Denmark,Y
4777,Servicios Aereos De Nicaragua (SANSA),1I,SNE,Nicaragua,N
4778,Shans Air,1I,SNF,Russia,N
4779,Senair Services,1I,SNH,Senegal,N
4780,Savanah Airlines,1I,SNI,Nigeria,N
4781,Skynet Asia Airways,6J,SNJ,Japan,Y
4782,Southeast Airlines (Sun Jet International),1I,SNK,United States,N
4783,Soonair Lines,1I,SNL,United States,N
4784,Servizi Aerei,1I,SNM,Italy,N
4785,Sun Pacific International,1I,SNP,United States,N
4786,Sun Quest Executive Air Charter,1I,SNQ,United States,N
4787,Societe Centrafricaine De Transport Aerien,1I,SNS,Central African Republic,N
4788,Suncoast Aviation,1I,SNT,United States,N
4789,Snunit Aviation,1I,SNU,Israel,N
4790,Sudanese States Aviation,1I,SNV,Sudan,N
4791,Sun West Airlines,1I,SNW,United States,N
4792,Sun Air Aviation Services,1I,SNX,Canada,N
4793,Stabo Freight,1I,SOB,Zambia,N
4794,Southern Cargo Air Lines,1I,SOC,Russia,N
4795,Southern Ohio Aviation Sales,1I,SOH,United States,N
4796,Southern Aviation,1I,SOI,Zambia,N
4797,Solomon Airlines,IE,SOL,Solomon Islands,Y
4798,Somali Airlines,1I,SOM,Somali Republic,N
4799,Sunshine Air Tours,1I,SON,United States,N
4800,Southern Air,1I,SOO,United States,N
4801,Solinair,1I,SOP,Slovenia,N
4802,Sonair Servico Aereo,1I,SOR,Angola,N
4803,Southeast Correct Craft,1I,SOT,United States,N
4804,Southern Airways,1I,SOU,United States,Y
4805,Saratov Aviation Division,6W,SOV,Russia,Y
4806,Sowind Air,1I,SOW,Canada,N
4807,Solid Air,1I,SOX,Netherland,N
4808,Sat Airlines,HZ,SOZ,Kazakhstan,Y
4809,Sierra Pacific Airlines,1I,SPA,United States,N
4810,Springbok Classic Air,1I,SPB,South Africa,N
4811,Skyworld Airlines,1I,SPC,United States,N
4812,Sprague Electric Company,1I,SPE,United States,N
4813,Space World Airline,1I,SPF,Nigeria,N
4814,Springdale Air Service,1I,SPG,United States,N
4815,Sapphire Executive Air,1I,SPH,South Africa,N
4816,South Pacific Island Airways,1I,SPI,United States,Y
4817,Servicios Corporativos Aereos De La Laguna,1I,SPL,Mexico,N
4818,Skorpion Air,1I,SPN,Bulgaria,N
4819,Sapphire Aviation,1I,SPP,United States,N
4820,Servicios Aereos Palenque,1I,SPQ,Mexico,N
4821,Servicios Aereos Tribasa,1I,TBS,Mexico,N
4822,Shuttle America,S5,TCF,United States,Y
4823,SAAB Nyge Aero,1I,TGT,Sweden,N
4824,Spark Air,1I,THB,Thailand,N
4825,S C Ion Tiriac,1I,TIH,Romania,N
4826,Starlite Aviation,1I,TRL,South Africa,N
4827,Servicios Aereos Corporativos,1I,TRN,Mauritania,N
4828,Societe Tout Tranport Mauritanien,1I,TTM,Mauritania,N
4829,Servicios Aereos Tamazula,1I,TZU,Mexico,N
4830,Shar Ink,1I,UGP,Russia,N
4831,Second Sverdlovsk Air Enterprise,1I,UKU,Russia,N
4832,Servicios Aereos Universitarios,1I,UNT,Mexico,N
4833,Skif-Air,1I,USK,Ukraine,N
4834,Smarkand Aero Servise,1I,USN,Uzbekistan,N
4835,Samarkand Airways,1I,UZS,Uzbekistan,N
4836,Servicios Aereos Avandaro,1I,VDO,Mexico,N
4837,Stichting Vliegschool 16Hoven,1I,VGS,Netherlands,N
4838,Silverback Cargo Freighters,1I,VRB,Rwanda,N
4839,Sirvair,1I,VRS,Mexico,N
4840,Scat Air,DV,VSV,Kazakhstan,Y
4841,Sunset Aviation,1I,VXN,United States,N
4842,Sport Air Travel,1I,WCC,United States,N
4843,Swift Copters,1I,WFC,Switzerland,N
4844,Skyrover CC,1I,WLK,South Africa,N
4845,Safarilink Aviation,1I,XLK,Kenya,N
4846,SENEAM,1I,XMX,Mexico,N
4847,Southport Air Service,1I,XPG,United States,N
4848,Spectrum Air Service,1I,XSA,United States,N
4849,Stephenville Aviation Services,1I,XSN,Canada,N
4850,Servicios Aereos Textra,1I,XTA,Mexico,N
4851,Sector Airlines,1I,XTR,Canada,N
4852,Skyplan Services,1I,XXS,Canada,N
4853,Stewart Aviation Services,1I,YBE,United States,N
4856,Servicios Aereos Integrales / Flyant,1I,FYA,Spain,N
4857,State Flight Academy of Ukraine,1I,UFA,Ukraine,N
4860,Trans Jet Airways,1I,SWL,Sweden,N
4861,Turbot Air Cargo,1I,TAC,Senegal,N
4862,Tranporte Aereo Dominicano,1I,TAD,Dominican Republic,N
4863,TAME,EQ,TAE,Ecuador,Y
4864,Trans International Express Aviation,1I,BAP,United States,N
4865,TAG Aviation USA,1I,TAG,United States,N
4866,Talair,1I,TAL,Papua New Guinea,N
4867,TAM Brazilian Airlines,JJ,TAM,Brazil,Y
4868,Transaustralian Air Express,1I,AUC,Australia,N
4869,TAP Portugal,TP,TAP,Portugal,Y
4870,Tunisair,TU,TAR,Tunisia,Y
4871,Transportes Aereos Tauro,1I,TAU,Mexico,N
4872,Travelair,1I,TAX,Germany,N
4873,TNT Airways,3V,TAY,Belgium,N
4874,Transbrasil,1I,TBA,Brazil,N
4875,Turbine Air Cargo UK,1I,TBC,United Kingdom,N
4876,Thunderbird Tours,1I,TBD,Canada,N
4877,Tropical Airways,M7,TBG,Haiti,N
4878,Trinity Air Bahamas,1I,TBH,Bahamas,N
4879,TAB Express International,1I,TBI,United States,N
4880,Taban Air Lines,1I,TBM,Iran,N
4881,Teebah Airlines,1I,TBN,Sierra Leone,N
4882,Tubelair,1I,TBR,Tunisia,N
4883,Tobago Express,1I,TBX,Trinidad and Tobago,N
4884,Tropican Air Services,1I,TCA,Egypt,N
4885,Transporte del Caribe,1I,TCB,Colombia,N
4886,Trans Continental Airlines,1I,TCC,Sudan,N
4887,Tchad Airlines,1I,TCD,Chad,N
4888,Trans-Colorado Airlines,1I,TCE,United States,N
4889,Thai Air Cargo,T2,TCG,Thailand,Y
4890,Transcontinental Air,1I,TCH,Bahrain,N
4891,Teledyne Continental Motors,1I,TCM,United States,N
4892,Trans Continental Airlines,1I,TCN,United States,N
4893,Transcorp Airways,1I,TCP,United Kingdom,N
4894,Transcontinental Sur,1I,TCT,Uruguay,N
4895,Transglobal Airways Corporation,1I,TCU,Philippines,N
4896,Thomas Cook Airlines,FQ,TCW,Belgium,Y
4897,Thomas Cook Airlines,MT,TCX,United Kingdom,Y
4898,Twin Cities Air Service,1I,TCY,United States,N
4899,Tadair,1I,TDC,Spain,N
4900,Tellavia / Flight One,1I,TDE,United States,N
4901,Transportes Aereos de Ixtlan,1I,TDI,Mexico,N
4902,Tandem Aero,TQ,TDM,Moldova,N
4903,TRADO,1I,TDO,Dominican Republic,N
4904,Trade Air,1I,TDR,Croatia,N
4905,Taxi Aero Nacional Del Evora,1I,TDV,Mexico,N
4906,Tradewinds Airlines,1I,TDX,United States,N
4907,Tenir Airlines,1I,TEB,Kyrgyzstan,N
4908,Teamline Air,L9,TLW,Austria,N
4909,Tecnicas Fotograficas,1I,TEF,Spain,N
4910,Tempelhof Airways,1I,TEH,United States,N
4911,Telford Aviation,1I,TEL,United States,N
4912,Tech-Mont Helicopter Company,1I,TEM,Slovakia,N
4913,Tennessee Airways,1I,TEN,United States,N
4914,Territorial Airlines,1I,TER,United States,N
4915,TAES Transportes Aereos de El Salvador,1I,TES,El Salvador,N
4916,Transeuropean Airlines,UE,TEP,Russia,N
4917,Tepavia-Trans Airlines,1I,TET,Moldova,N
4918,Trans-Florida Airlines,1I,TFA,United States,N
4919,Tair Airways,1I,TFB,Philippines,N
4920,Talon Air,1I,TFF,United States,N
4921,Trabajos Aereos Murcianos,1I,AIM,Spain,N
4922,Thai Flying Helicopter Service,1I,TFH,Thailand,N
4923,Transport Facilitators,1I,TFI,United States,N
4924,Transafrik International,1I,TFK,Sao Tome and Principe,N
4925,Transportes Aereos del Pacifico,1I,TFO,Mexico,N
4926,Thai Flying Service,1I,TFT,Thailand,N
4927,Transportes Aereos San Rafael,1I,SRF,Chile,N
4928,Tayside Aviation,1I,TFY,United Kingdom,N
4929,TG Aviation,1I,TGC,United Kingdom,N
4930,Trabajos Aereos,1I,TGE,Spain,N
4931,Transportes Aereos Regionales,1I,TGI,Mexico,N
4932,TAG Aviation Espana,1I,TGM,Spain,N
4933,Trigana Air Service,1I,TGN,Indonesia,Y
4934,Titan Airways,ZT,AWC,United Kingdom,N
4935,Transport Canada,1I,TGO,Canada,N
4936,Tiger Airways,TR,TGW,Singapore,Y
4937,Tiger Airways Australia,TT,TGW,Australia,Y
4938,Transair Gabon],1I,TGX,Gabon,N
4939,Trans Guyana Airways,1I,TGY,Guyana,N
4940,Thai Airways International,TG,THA,Thailand,Y
4941,Tar Heel Aviation,1I,THC,United States,N
4942,Toumai Air Tchad,1I,THE,Chad,N
4943,Touraine Helicoptere,1I,THF,France,N
4944,Thai Global Airline,1I,THG,Thailand,N
4945,Thai Jet Intergroup,1I,THJ,Thailand,N
4946,Turk Hava Kurumu Hava Taksi Isletmesi,1I,THK,Turkey,Y
4947,Thai AirAsia,FD,AIQ,Thailand,Y
4948,TACA De Honduras,1I,THO,Honduras,N
4949,Tehran Airline,1I,THR,Iran,N
4950,Thunder Airlines,1I,THU,Canada,N
4951,Turkish Airlines,TK,THY,Turkey,Y
4952,Trans Helicoptere Service,1I,THZ,France,N
4953,Trans International Airlines,1I,TIA,United States,N
4954,Travel International Air Charters,1I,TIC,Zambia,N
4955,Time Air,1I,TIE,Czech Republic,N
4956,Tic Air,1I,TIK,Australia,N
4957,Tajikistan International Airlines,1I,TIL,Tajikistan,Y
4958,TEAM Transportes Aereos,1I,TIM,Brazil,N
4959,Taino Tours,1I,TIN,Dominican Republic,N
4960,Tesis,1I,TIS,Russia,N
4961,Transcarga Intl Airways,1I,TIW,Venezuela,N
4962,Tajikair,1I,TJK,Tajikistan,N
4963,Tien-Shan,1I,TJN,Kazakhstan,N
4964,Tyrolean Jet Service,1I,TJS,Austria,N
4965,Twin Jet,T7,TJT,France,Y
4966,Tikal Jets Airlines,1I,TKC,Guatemala,N
4967,Take Air Line,1I,TKE,France,N
4968,Tropical International Airways,1I,TKX,Saint Kitts and Nevis,N
4969,Thai Sky Airlines,9I,TKY,Thailand,N
4970,Translift Airways,1I,TLA,Ireland,Y
4971,Transport Africa,1I,TLF,Sierra Leone,N
4972,Trans Atlantic Airlines,1I,TLL,Sierra Leone,N
4973,Eagle Canyon Airlines,1I,TLO,United States,N
4974,Tulip Air,TD,TLP,Netherland,N
4975,Tunisavia,1I,TAJ,Tunisia,N
4976,TLC Air,1I,TLS,United States,N
4977,Turtle Airways,1I,TLT,Fiji,N
4978,Travelair,1I,TLV,Uruguay,N
4979,Telesis Transair,1I,TLX,United States,N
4980,Top-Fly,1I,TLY,Spain,N
4981,Trans Mediterranean Airlines,TL,TMA,Lebanon,Y
4982,Transmed Airlines,1I,TMD,Egypt,N
4983,Tri-MG Intra Asia Airlines,GY,TMG,Indonesia,N
4984,Taxis Turisticos Marakame,1I,TMH,Mexico,N
4985,Tamir Airways,1I,TMI,Israel,N
4986,Tomahawk Airways,1I,TMK,United States,N
4987,TAM,1I,TML,Madagascar,N
4988,TMC Airlines,1I,TMM,United States,N
4989,TRAM,1I,TMQ,Mauritania,N
4990,Timberline Air,1I,TMR,Canada,N
4991,Temsco Helicopters,1I,TMS,United States,N
4992,Trans Midwest Airlines,1I,TMT,United States,N
4993,Tramon Air,1I,TMX,South Africa,N
4994,Transportes Aereos del Mundo Maya,1I,TMY,Mexico,N
4995,Tranporte Amazonair,1I,TMZ,Venezuela,N
4996,Trans Air-Benin,1I,TNB,Benin,N
4997,Taxis Aereos del Noroeste,1I,TNE,Mexico,N
4998,Transafricaine,1I,TNF,Burkina Faso,N
4999,Tennessee Air National Guard 164th Airlift Group,1I,TNG,United States,N
5000,Transair International Linhas Aereas,1I,TNI,United States,N
5001,Tengeriyn Ulaach Shine,1I,TNL,Mongolia,N
5002,Tiara Air,3P,TNM,Aruba,Y
5003,Transped Aviation,1I,TNP,Austria,N
5004,Tanana Air Services,1I,TNR,United States,N
5005,Trans North Turbo Air,1I,TNT,Canada,N
5006,Transnorthern,1I,TNV,United States,N
5007,Trans Nation Airways,1I,TNW,Ethiopia,N
5008,Trener Ltd,1I,TNX,Hungary,N
5009,Twin Town Leasing Company,1I,TNY,United States,N
5010,Tobruk Air,7T,TOB,Libya,N
5011,TOJ Airlines,1I,TOJ,Tajikistan,N
5012,Tol-Air Services,TI,TOL,United States,N
5013,Thomsonfly,BY,TOM,United Kingdom,Y
5014,Top Air,1I,TOP,Turkey,N
5015,Toronto Airways,1I,TOR,Canada,N
5016,Tropic Air,PM,TOS,Belize,Y
5017,Totavia,1I,TOT,Canada,N
5018,Tower Air,FF,TOW,United States,N
5019,Toyota Canada,1I,TOY,Canada,N
5020,TAMPA,QT,TPA,Colombia,Y
5021,Top Speed,1I,TPD,Austria,N
5022,Taxis Aereos del Pacifico,1I,TPF,Mexico,N
5023,Transportes Aereos Pegaso,1I,TPG,Mexico,N
5024,TAR Interpilot,1I,TPL,Mauritania,N
5025,Transpais Aereo,1I,TPM,Mexico,N
5026,Transportacion Aerea del Norte,1I,TPN,Mexico,N
5027,Transpac Express,1I,TPP,Australia,N
5028,Taxis Aereos De Parral,1I,TPR,Mexico,N
5029,TAPSA Transportes Aereos Petroleros,1I,TPS,Argentina,N
5030,Transportes Aereo del Sureste,1I,TPT,Mexico,N
5031,Trans American Airlines (Trans Am),1I,TPU,Peru,N
5032,Thai Pacific Airlines Business,1I,TPV,Thailand,N
5033,Transportes Aereos De Xalapa,1I,TPX,Mexico,N
5034,Trans-Provincial Airlines,1I,TPY,Canada,N
5035,Transportes La Paz,1I,TPZ,Mexico,N
5036,Taquan Air Services,1I,TQN,United States,N
5037,Transportacion Aerea De Queretaro,1I,TQR,Mexico,N
5038,TransAsia Airways,GE,TNA,Taiwan,Y
5039,Transavia Holland,HV,TRA,Netherlands,Y
5040,Trans Air Charter,1I,TRC,United States,N
5041,TACV,VR,TCV,Portugal,Y
5042,Trans Island Air,1I,TRD,Barbados,N
5043,Taxi Air Fret,1I,TRF,France,N
5044,TRAGSA (Medios Aereos),1I,TRG,Spain,N
5045,Trans Euro Air,1I,TRJ,United Kingdom,N
5046,Transport Aerien de Mauritanie,1I,TRM,Mauritania,N
5047,Tropic Airlines-Air Molokai,1I,TRO,United States,N
5048,Turdus Airways,1I,TRQ,Netherland,N
5049,Tramson Limited,1I,TRR,Sudan,N
5050,Trans Arabian Air Transport,1I,TRT,Sudan,N
5051,Triangle Airline (Uganda),1I,TRU,Uganda,N
5052,Transwestern Airlines of Utah,1I,TRW,United States,N
5053,Tristar Airlines,1I,TRY,United States,N
5054,TransMeridian Airlines,T9,TRZ,United States,N
5055,Transair France,1I,TSA,France,N
5056,TAF-Linhas Aereas,1I,TSD,Brazil,N
5057,Transmile Air Services,TH,TSE,Malaysia,N
5058,Trans-Air-Congo,1I,TSG,Republic of the Congo,N
5059,Transport'air,1I,TSI,France,N
5060,Trast Aero,S5,TSJ,Kyrgyzstan,N
5061,Trast Aero,1I,TSK,Kyrgyzstan,N
5062,Thai Aviation Services,1I,TSL,Thailand,N
5063,Taftan Airlines,1I,SBT,Iran,N
5064,Transwest Air,9T,ABS,Canada,Y
5065,Trans Sayegh Airport Services,1I,TSM,Lebanon,N
5066,Trans-Air Services,1I,TSN,Nigeria,N
5067,Transaero Airlines,UN,TSO,Russia,Y
5068,Transportes Aereos Inter,1I,TSP,Guatemala,N
5069,Trans Service Airlift,1I,TSR,Democratic Republic of Congo,N
5070,Tri-State Aero,1I,TSS,United States,N
5071,TRAST,1I,TST,Kazakhstan,N
5072,Tropair Airservices,1I,TSV,United Kingdom,N
5073,Transwings,1I,TSW,Switzerland,N
5074,Thai Star Airlines,T9,TSX,Thailand,N
5075,Tristar Air,1I,TSY,Egypt,N
5076,TTA - Sociedade de Transporte e Trabalho Aereo,1I,TTA,Mozambique,N
5077,Transteco,1I,TTC,Angola,N
5078,Tarhan Tower Airlines,1I,TTH,Turkey,N
5079,Total Linhas Aereas,1I,TTL,Brazil,N
5080,Triple O Aviation,1I,TTP,Nigeria,N
5081,Transportaciones Y Servicios Aereos,1I,TTR,Mexico,N
5082,Transporte Aereo Tecnico Ejecutivo,1I,TTS,Mexico,N
5083,Turkmenistan Airlines,T5,TUA,Turkmenistan,Y
5084,Turismo Aereo de Chile,1I,TUC,Chile,N
5085,Tuninter,UG,TUI,Tunisia,Y
5086,Tulpar Air,1I,TUL,Russia,N
5087,Tyumenspecavia,1I,TUM,Russia,N
5088,Taxi Aereo Turistico,1I,TUO,Mexico,N
5089,Tulpar Air Service,1I,TUX,Kazakhstan,N
5090,Tuna Aero,1I,TUZ,Sweden,N
5091,Trans America Airlines,1I,TVA,United States,N
5092,Trabajos Aereos Vascongados,1I,TVH,Spain,N
5093,Tiramavia,1I,TVI,Moldova,N
5094,Travel Service,1I,TVL,Hungary,N
5095,Transavio,1I,TVO,Italy,N
5096,Tavrey Airlines,T6,TVR,Ukraine,N
5097,Travel Service,QS,TVS,Czech Republic,Y
5098,Trans World Airlines,TW,TWA,United States,N
5099,Transwede Airways,1I,TWE,Sweden,N
5100,Twinjet Aircraft Sales,1I,TWJ,United Kingdom,N
5101,Tradewinds Aviation,1I,TWL,Canada,N
5102,Transairways,1I,TWM,Mozambique,N
5103,Twente Airlines,1I,TWO,Netherlands,N
5104,Trans Air Welwitchia,1I,TWW,Angola,N
5105,Texair Charter,1I,TXA,United States,N
5106,Transaviaexport,AL,TXC,Belarus,N
5107,Transilvania Express,1I,TXE,Romania,N
5108,Taxi Aereo Cozatl,1I,TXL,Mexico,N
5109,Taxi Aereo de Mexico,1I,TXM,Mexico,N
5110,Texas National Airlines,1I,TXN,United States,N
5111,Taxis Aereos de Sinaloa,1I,TXO,Mexico,N
5112,Taxirey,1I,TXR,Mexico,N
5113,Texas Airlines,1I,TXS,United States,N
5114,Texas Air Charters,1I,TXT,United States,N
5115,Tex Star Air Freight,1I,TXZ,United States,N
5116,Tayflite,1I,TYF,United Kingdom,N
5117,Trygg-Flyg,1I,TYG,Sweden,N
5118,Tyrol Air Ambulance,1I,TYW,Austria,N
5119,Transporte Aereo Ernesto Saenz,1I,TZE,Mexico,N
5120,Tajikstan,1I,TZK,Tajikistan,N
5121,Thyssen Krupp AG,1I,BLI,Germany,N
5122,TUIfly Nordic,6B,BLX,Sweden,Y
5123,Transportes Aereos Bolivianos,1I,BOL,Bolivia,N
5124,Tiphook PLC,1I,BOX,United Kingdom,N
5125,Top Flight Air Service,1I,CHE,United States,N
5126,Trans America,1I,CLR,United States,N
5127,Triple Alpha,1I,CLU,Germany,N
5128,Tashkent Aircraft Production Corporation,1I,CTP,Uzbekistan,N
5129,Texas Airways,1I,CWT,United States,N
5130,Transportes Aereos Don Carlos,1I,DCL,Chile,N
5131,Telnic Limited,1I,DOT,United Kingdom,N
5132,Triton Airlines,1I,DRC,Canada,N
5133,TAAG Angola Airlines,DT,DTA,Angola,Y
5134,Tassili Airlines,SF,DTH,Algeria,N
5135,Transporte Ejecutivo Aereo,1I,EAR,Mexico,N
5136,Transportes Aereos Nacionales De Selva Tans,1I,ELV,Peru,N
5137,TAG Farnborough Airport,1I,FBO,United Kingdom,N
5138,Transaviaservice,1I,FNV,Georgia,N
5139,TAG Aviation,1I,FPG,Switzerland,N
5140,The 955 Preservation Group,1I,GFN,United Kingdom,N
5141,Trans-Air-Link,1I,GJB,United States,N
5142,Tradewind Aviation,1I,GPD,United States,N
5143,Trail Lake Flying Service,1I,HBA,United States,N
5144,TAF Helicopters,1I,HET,Spain,N
5145,Tango Bravo,1I,HTO,France,N
5146,Turkish Air Force,1I,HVK,Turkey,Y
5147,Thryluthjonustan,1I,IHS,Iceland,N
5148,TA-Air Airline,1I,IRF,Iran,N
5149,Tara Air Line,1I,IRR,Iran,N
5150,Trading Air Cargo,1I,JCH,Mauritania,N
5151,Trans-Kiev,1I,KCA,Ukraine,N
5152,Tal Air Charters,1I,JEL,Canada,N
5153,Transcontinental Airlines,1I,KRA,Kazakhstan,N
5154,Transaviabaltika,1I,KTB,Lithuania,N
5155,Transair-Gyraintiee,1I,KTS,Russia,N
5156,TAM Mercosur,PZ,LAP,Paraguay,Y
5157,The Lancair Company,1I,LCC,United States,N
5158,The Army Aviation Heritage Foundation,1I,LEG,United States,N
5159,Top Sky International,1I,LKW,Indonesia,N
5160,Trans States Airlines,AX,LOF,United States,Y
5161,Trans Atlantis,1I,LTA,Canada,N
5162,Transportacion Aerea Del Mar De Cortes,1I,MCT,Mexico,N
5163,Transporte Aero MGM,1I,MGM,Mexico,N
5164,Tigerfly,1I,MOH,United Kingdom,N
5165,Transportes Aereos Amparo,1I,MPO,Mexico,N
5166,Trans Air,1I,MUI,United States,N
5167,Transportes Aereos Mexiquenses,1I,MXQ,Mexico,N
5171,TNT International Aviation,1I,NTR,United Kingdom,N
5172,Open Skies Consultative Commission,1L,OSY,United States,N
5173,Trans-Pacific Orient Airways,1I,PCW,Philippines,N
5174,Tauranga Aer Club,1I,PGS,New Zealand,N
5175,TSSKB-Progress,1I,PSS,Russia,N
5176,Trans World Express,1I,RBD,United States,N
5177,Trans Reco,1I,REC,Mauritania,N
5178,Tas Aviation,1I,RMS,United States,N
5179,Tarom,RO,ROT,Romania,Y
5180,Transportes Aereos I.R. Crusoe,1I,ROU,Chile,N
5181,Transportes Aereos Sierra,1I,RRT,Mexico,N
5182,Tbilisi Aviation University,1I,RRY,Georgia,N
5183,Trans Am Compania,1I,RTM,Ecuador,N
5184,Trans Sahara Air,1I,SBJ,Nigeria,N
5185,Transportes Aereos Sierra Madre,1I,SEI,Mexico,N
5186,Trans Asian Airlines,1I,SRT,Kazakhstan,N
5187,Turan Air,3T,URN,Azerbaijan,Y
5188,TRIP Linhas A,8R,TIB,Brazil,Y
5189,Tusheti,1I,USB,Georgia,N
5190,TAPC Aviatrans Aircompany,1I,UTM,Uzbekistan,N
5191,Trans-Ulgii,1I,UTN,Mongolia,N
5192,Transarabian Transportation Services,1I,UTT,Uganda,N
5193,Transaven,1I,VEN,Venezuela,N
5194,Tag Aviation UK,1I,VIP,United Kingdom,N
5195,Tbilaviamsheni,1I,VNZ,Georgia,N
5196,Taxi de Veracruz,1I,VRC,Mexico,N
5197,Travel Express Aviation Services,1I,XAR,Indonesia,N
5198,Taxi Aero Del Norte,1I,XNR,Mexico,N
5202,USAF Air Mobility Operations Control Center,1I,DOD,United States,N
5203,U.S. Department of the Interior,1I,DOI,United States,N
5204,United Kingdom Civil Aviation Authority,1I,EXM,United Kingdom,N
5205,Union des Transports Africains de Guinee,1I,GIH,Guinea,N
5206,US Army Parachute Team,1I,GKA,United States,N
5207,USA3000 Airlines,U5,GWY,United States,Y
5208,United Arabian Airlines,1I,UAB,Sudan,N
5209,United Airlines,UA,UAL,United States,Y
5210,United Air Charters,1I,UAC,Zimbabwe,Y
5211,United Carriers Systems,1I,UCS,United States,N
5212,United Eagle Airlines,1I,UEA,China,N
5214,United Kingdom Civil Aviation Authority,1I,CFU,United Kingdom,N
5215,United Kingdom Royal VIP Flights,1I,KRF,United Kingdom,N
5216,United Kingdom Royal VIP Flight,1I,KRH,United Kingdom,N
5217,United Kingdom Civil Aviation Authority,1I,SDS,United Kingdom,N
5218,United Kingdom Royal VIP Flights,1I,TQF,United Kingdom,N
5219,United States Coast Guard Auxiliary,1I,CGX,United States,N
5220,United States Department Of Agriculture,1I,AGR,United States,N
5221,University Air Squadron,1I,UAD,United Kingdom,N
5222,University Air Squadron,1I,UAJ,United Kingdom,N
5223,University Air Squadron,1I,UAA,United Kingdom,N
5224,University Air Squadron,1I,UAH,United Kingdom,N
5225,Universal Avia,1I,HBU,Ukraine,N
5226,UK HEMS,1I,HLE,United Kingdom,N
5227,USA Jet Airlines,U7,JUS,United States,N
5228,Unijet,1I,LEA,France,N
5229,US Marshals Service,1I,MSH,United States,N
5230,University of North Dakota,1I,NDU,United States,N
5231,Universal Airlines,1I,PNA,United States,N
5232,Uganda Royal Airways,1I,RAU,Uganda,N
5233,United Aviation Services,1I,SAU,Spain,N
5234,Ural Airlines,U6,SVR,Russia,Y
5235,Ukraine Transavia,1I,TRB,Ukraine,N
5236,United Arab Emirates Air Force,1I,UAF,United Arab Emirates,N
5237,Union Africaine des Transports,1I,UAI,Ivory Coast,N
5238,Uganda Air Cargo,1I,UCC,Uganda,N
5239,US Airports Air Charter,1I,UCH,United States,N
5240,Ucoaviacion,1I,UCO,Spain,N
5241,Ues-Avia Aircompany,1I,UES,Ukraine,N
5242,UFS,1I,UFS,United States,N
5243,Uganda Airlines,1I,UGA,Uganda,N
5244,Urgemer Canarias,1I,UGC,Spain,N
5245,Ukrainian Helicopters,1I,UHL,Ukraine,N
5246,Ulyanovsk Higher Civil Aviation School,1I,UHS,Russia,N
5247,Universal Jet Rental de Mexico,1I,UJR,Mexico,N
5248,Universal Jet Aviation,1I,UJT,United States,N
5249,UK International Airlines,1I,UKI,United Kingdom,N
5250,Ukraine Air Alliance,1I,UKL,Ukraine,N
5251,UM Airlines,UF,UKM,Ukraine,Y
5252,Ukraine Air Enterprise,1I,UKN,Ukraine,N
5253,United Kingdom Home Office,1I,UKP,United Kingdom,N
5254,Ukrainian Cargo Airways,6Z,UKS,Ukraine,N
5255,Ultrair,1I,ULT,United States,N
5256,Unitemp-M,1I,UMS,Russia,N
5257,Uni-Fly,1I,UNC,Denmark,N
5258,Union Flights,1I,UNF,United States,N
5259,Universal Jet,1I,UNJ,Spain,N
5260,Unsped Paket Servisi,1I,UNS,Turkey,N
5261,Unifly Servizi Aerei,1I,UNU,Italy,N
5262,Ukrainian Pilot School,1I,UPL,Ukraine,N
5263,United Parcel Service,5X,UPS,United States,N
5264,Uraiavia,1I,URV,Russia,N
5265,US Airways,US,USA,United States,Y
5266,US Check Airlines,1I,USC,United States,N
5267,USAfrica Airways,1I,USF,United States,N
5268,US Helicopter,1I,USH,United States,Y
5269,US Jet,1I,USJ,United States,N
5270,US Express,1I,USX,United States,N
5271,UTair Aviation,UT,UTA,Russia,Y
5272,UTAGE,1I,UTG,Equatorial Guinea,N
5273,Utair South Africa,1I,UTR,South Africa,N
5274,Ukrainian State Air Traffic Service Enterprise,1I,UTS,Ukraine,N
5275,Urartu-Air,1I,UTU,Armenia,N
